label,comment_processed
0,千万 不要 坑 坐 一整天 车到 景区 不怎么样 九龙 瀑布 一条 小溪流 流下来 玻璃 栈道 超 没意思 还贵 森林 氧吧 一片 森林 
1,龙门石窟 北魏 唐代 造像 集中 地方 两朝 造像 反映 出 迥然不同 时代 风格 北魏 造像 脸部 瘦长 双肩 瘦削 胸部 平直 衣纹 雕刻 使用 平直 刀法 坚劲 质朴 
1,佛教 圣地 值得 体验 有点 商业 气息 
1,非常 值得 景点 洛阳市 交通 方便 坐 公交车 路 直达 景点 需元 车程 约 小时 
1,白马寺 中国 第一座 官方 意义 佛教 寺庙 中国 佛教史 具有 极其重要 地位 历史 地位 之外 建筑 非常 漂亮 相当 历史 遗迹 文物 保留 值得 好好 欣赏 白马寺 外 景区 包含 世界 佛殿 博览 区 狄仁杰 墓 齐云塔 分 景区 参观 狄仁杰 墓 齐云塔 确实 不错 必要 看看 近期 建造 世界 佛殿 博览 区 个人 觉得 有点 鸡肋 有点 强凑 感觉 风景 时间 比较 充裕 看看 白马寺 洛阳 不可 错过 景点 强烈推荐 
1,特别 景点 白马寺 印度 泰国 风格 寺庙 加上 尼姑庵 齐云塔 狄仁杰 墓 非常 值 景点 市区 非常 方便 唯一 不好 地方 角落 景点 想要 比较 休闲 花 大半天 时间 
1,非常 值得 冬天 推荐 游玩 地方 远 赴 人间 惊鸿 宴 一睹 人间 盛世 颜 人间仙境 童话世界 
1,景色 不错 有趣 好玩 总体 超赞 
1,一行 四人于 端午节 当天 游览 白马寺 景区 节假日 原因 挺 里面 很多 佛像 人物 雕塑 佛教 没有 深入 研究 佛教 人物 了解 非常 惊喜 里面 一个 区域 国外 佛教 建筑群 包括 印度 泰国 缅甸 佛教 建筑 身处 仿佛 置身于 东南亚 国家 千年 第一 古刹 值得 
1,十分 清静 宏大 十分 素朴 
1,老君山 景区 景色宜人 风景秀丽 空气清新 自然 舒适 纯天然 自然风景 令人 心旷神怡 流连忘返 不错 选择 性价比 超高 棒棒 
1,历史悠久 一座 寺庙 寺庙 比较 庙宇 建筑 雄伟壮观 唐朝 时期 佛教 盛起 时 建成 
1,嘎嘎 优秀 太累 
1,佩服 先辈 奇思妙想 精巧 技术 
1,龙门石窟 主要 人文景观 值得一看 西山 石窟 东山 石窟 香山寺 白园 其实 没 好看 景点 大约 花个 小时 逛 完 微信 全程 服务 讲解 买票 到位 号称 全国 第一家 互联网 加 景区 不错 
1,带 孩子 了解 一下 文化 
0,景区 卫生间 没有 彻底 清理 臭味 很大 景区 管理 不善 随处可见 游客 抽烟 
1,老君山 景区 值得 一游 
1,历史 教科书 里 白马寺 公交车 直达 号称 中国 第一 古刹 佛教 传入 中国 兴建 第一座 官办 寺院 中国 佛教 祖庭 释源 之称 历史悠久 现存 遗址 古迹 元明清 时所留 
1,简直 人间仙境 从没 见过 景色 云中 漫步 闲看 云卷云舒 风景如画 做 一会 神仙 非常 
1,沿途 风景优美 云雾 缭绕 感觉 仙境 空气 特别 
1,能配 讲解 注释 老人家 容易 看不懂 
1,龙门石窟 里面 洞窟 壁画 艺术 精美 
1,游人 很多 觉得 吵闹 地方 值得 地方 
0,晒 做好 防晒 排队 预约 时间 长 不配 应有 名声 
0,中国 历史 第一座 佛教 庙宇 汉明帝 时 建造 
1,不错 佛门 圣地 游客 环境 不好 
1,洛阳 有名 景区 数十年 前 
0,好多 中暑 伊河 坐船 价格 一位 感觉 贵 
1,整体 感觉 非常 清净 环境 不错 景区 里边 香 价位 高 强制性 不要 整体 不错 
1,电子 讲解 方便 直接 发 网址 接听 
0,总体 来讲 不要 九龙 瀑布 有点 失望 氧吧 玉皇顶 
1,不错 一次 出行 体验 天气 不好 心情 很大 寺院 多个 国家 寺庙 展览馆 性价比 高 景色 独特 趣味 取景 蛮多 
0,年月日 全天 共 上山 三万多 下午 五点 左右 半山腰 堵死 打电话 投诉 景区 上客 七点 左右 人民警察 指挥 景区 内部人员 协调 金顶 一直 开灯 索道 一直 开至 最后 一名 游客 离开 总体 体验 感 值得 一去 很累 爬山 今天 大雪 路面 结冰 路 非常 不好 走 推介 值得 地方 
0,天气 太热 需要 走 台阶 走 不少 上上下下 部分 整修 
1,不错 值得 
1,道教 胜地 导游 说 老子 修练 地方 
1,非常 值得 一去 景点 灯光 只开 半个 小时 
1,看看 
1,白马寺 河南 洛阳市 洛龙区 高速 很近 里面 古迹 新修 值得 一去 香火 很旺 
1,索道 没什么 评价 
1,值得 看一看 景点 历史 更 有意思 
0,关林庙 一个 特别 具有 洛阳 特色 景点 路 公交车 终点站 去过 两次 感觉 挺 同学 一起 非常 不错 同学 觉得 挺 下次 
1,不愧 景区 不虚此行 早上 多云 漫山 云雾 如临 仙境 中午 太阳 云消雾散 秋景 尽收眼底 气势磅礴 可惜 拍摄 工具 技术 均 有限 无法 记录 美 鬼斧神工 大自然 真的 身临其境 细细品味 推荐 推荐 推荐 
0,商业 气氛 太 浓 里面 不知 真是假 和尚 总是 抽签 解签 花大 价钱 烧香 这点 不好 
1,震撼 值得 一去 本来 想 夜游 园区 关 夜游 遗憾 
1,二段 索道 买 往返票 节省 体力 尽心 游玩 观景 拍照 山顶 体会 得到 老君山 精美 意境 
1,孩子 半票 缆车 两重 上山 走下 第一重 缆车 下山 体力 刚好 景区 大而美 一天 不够 两天 我会 再来 
1,历史 文化 博大精深 洛阳 一定 白马寺 看看 
1,龙门石窟 值得 一次 
1,不错 值得 看看 
0,景色 不错 大佛 震撼 
1,风景 非常 道观 非常 气派 旅游 项目 不愧为 河南 值得 地方 
1,景色 秀丽 风光 无限 美 
1,景区 无论是 住宿 就餐 相当 亲民 个人 比较 喜欢 景区 里面 寨 沟 景区 带 父母 孩子 散散步 小鱼 难得 放松 惬意 
1,算 不错 旅行 
1,超级 超级 棒 地方 值得 一去 小盆友 超级 超级 喜欢 不错 不错 不错 
1,龙门石窟 女儿 喜欢 花 请 讲解 地方 需要 听些 讲解 知道 所以然 雕刻 栩栩如生 各种各样 石窟 五花八门 意犹未尽 
1,景色 非常 漂亮 冬天 夏天 各去 一次 风景 
1,这是 第四次 老君山 人比 以前 多太多 拍照 没 拍 春夏秋冬 冬天 一直 没来 成 遗憾 
1,值得 地方 风景 最好 租个 讲解 无趣 
1,六月份 天气 值得 一游 
1,河南 洛阳 老君山 风景 赶巧 碰上 大雾 十里 画廊 好多 风景 看不到 山脊 大雾 略过 山脊 真的 漂亮 全程 索道 很累 心思 玩 爬山 建议 索道 做 真是 累成 
1,龙门石窟 值得 一趟 
0,很累 缆车 排队 两个 小时 后面 没 体力 玩儿 
1,关林庙 洛阳 景区 中 地位 仅次于 龙门石窟 白马寺 中国 古代 四大 丛林 孔林 孟林 关林 介林能 五千年 历史 中留 一席之地 相当 不易 环境 清幽 香火 旺盛 游客 慕名而来 传说 中 关羽 首级 墓 意义 非凡 景区 不到 一个 小时 转完 周边 交通 比较 便利 
1,佛教 信徒 比较 强如 普通 游客 走马观花 顺便 参观 东南亚 寺庙 建筑 觉得 齐云塔 顺眼 门票 不贵 依证 打折 佛光 普照 信徒 米 豆腐 四月 刚好 牡丹花 寺 过瘾 花到 对面 神州 牡丹园 今年 月初 牡丹 怒放 中旬 觉得 快 开败 
0,正宗 皇家 第一 寺院 布局 建筑 极具 特色 新建 印度 泰国 缅甸 佛教 建筑 展区 值得一看 
1,不错 地方 不愧 中原 第一峰 
0,白马寺 佛教 传入 中国 建立 第一座 寺院 现在 扩建 不少 新建 泰国 缅甸 风格 佛教 建筑 
1,下午 四点 进 龙门石窟 请 导游 讲解 李燕洁 体验 感 非常 小孩 听 认真 视觉 体验 变得 更 丰富 饱满 越往后 游览 越来越 凉快 
1,哈哈哈 
1,洛阳 白云山 旅游胜地 登高 远望 雾气 直耸 云霄 感觉 现在 月份 深秋 不要 没有 花 冷 最好 季节 春天 满山遍野 花草 鲜艳夺目 夏季 避暑 好去处 秋季 秋高气爽 五彩斑斓 枫叶 真 美极了 
1,去过 两次 会 值得 
1,龙门石窟 千万 不要 惦记 夜景 多好 骗人 夜景 买 彩票 全 运气 很多 专门 夜景 不用说 太阳 灯 景区 压根 开灯 
1,洛阳 牡丹 应该 白马寺 中国 第一 古刹 
1,玩 不错 开心 
1,不错 特色 值得一看 不足 人为 改造 有点 
1,震撼 开凿 石窟 佛雕 石刻 精美 西门 进 东面 出 东面 香山寺 石窟 少 主体 石窟 西面 观看 石窟 了解 一下 历史 体验 更好 
1,早人 不多 取票 方便 每个 加元 保险 环境 非常 不错 天气 原因 没有 看到 金碧辉煌 金殿 有点 遗憾 雾里 老君山 别样 美丽 感觉 不错 
1,游船 码头 没有 计划 客流量 
1,佛教 感兴趣 看看 历史 佛教文化 值得 一去 带 一家人 专门 玩 特别 喜欢 拍照 自然风景 不会 惊喜 感觉 真正 老 东西 老 建筑 遗迹 破坏 
1,栾川 老君山 深藏 世外 不可多得 好去处 建设 稍微 落后 一点 这种 稍微 落后 衬托 景区 自然景观 更加 瑰丽 服务 人员 或者说 售票 人员 服务水平 有待 提高 可能 老君山 一游 唯一 满意 山 门前 服务态度 总体 值得 一去 自驾游 穷游 一个 好去处 
0,实在 太 震撼 中华 瑰宝 佩服 先人 智慧 值得 推荐 
0,特别 冷清 韩日 两个 团 巍巍 古柏 特别 苍凉 感觉 
1,不错 不错 下次 还会 还行 朋友 一起 时间 有点 晚 下次 再来 早 一点 
1,仙山 没话说 大赞 
1,石门 龙窟 风景 不错 景区 里 卫生 蛮 干净 没有 那种 乱七八糟 现象 里面 礼品 价格 贵 整 东面 西面 走 下来 有点累 
1,游玩 比较 挺 
1,关林庙 景区 烧香 敬 关老爷 为主 香火 十分 旺盛 很多很多 各地 慕名而来 全国 孔 圣人 称之为 林 关老爷 孔子 一起 敬称 林 足以 见 百姓 认可 祈福 求愿 需求 关老爷 中国 高 地位 演义 很大 关系 已经 忠义 化身 敬佩 理解 
1,老君山 景区 山势 巍峨 树木 茂密 景区 门票 每人 算 合理 里面 缆车 需要 收费 自行 选择 环山 栈道 沿途 景色 优美 值得 一悦 
0,地方 非常 值得 一去 看看 
1,景色 太美太 震撼 必去 
1,中国 第一 古刹 世界 著名 伽蓝 佛教 传入 中国 兴建 第一座 官办 寺院 中国 佛教 祖庭 释源 之称 距今已有 多年 历史 
1,非常 值得 
1,中原 避暑 圣地 
1,龙门石窟 名传 天下 美丽 风景 人人 赞夸 景区 绿荫 如织 如画 龙门 二字 深刻 桥涯 卢舍那 佛 坐像 挺拔 万千 佛窟 布满 山凹 流水 游船 穿行 其间 步履 匆缓 宾客 一家 
1,漂亮 好看 美丽 有点 冷好 累 哈哈哈 
1,老君山 实在 太美 
1,龙门石窟 世界 造像 规模 最大 石刻 艺术 现为 世界 文化遗产 全国 重点保护 单位 龙门石窟 造像 多为 皇家 贵 贵族 所建 世界 绝无仅有 皇家 石窟 
1,还行 总体 感觉 不错 关公 生平事迹 介绍 尤其 后边 松柏 历史 沧桑感 
1,值得 一去 门票 两天 出 景区 住 一个 星期 没 问题 第一天 老君山 追梦谷 山上 估计 大概 走 三分之一 回去 沿途 山水 刚 下过 雨水 稍微 有点 浑浊 空气清新 温度 高来 避暑 第二天 追梦谷 门口 检票 处 登记 交个 停车费 备注 返回 日期 第三天 老君山 下雨 很大 雾 买 来回 索道 票 走 消防通道 走 第一节 索道 处 坐 第二节 索道 走 十里 画屏 大雾 看不到 坐 索道 来回 路程 十里 画屏 老人 孩子 纯 爬山 累人 身体 不好 不要 轻易 尝试 
1,景色 不错 出游 适宜 
1,回程 时 坐 大巴车 最好 返回 进来 方向 找 不到 路 
1,洛阳 必 打卡 景点 
1,嵩县 白云山 景色 美 不错 
1,景色 迷人 观云海 一年四季 不同 景 
1,挺 挺不错 
0,推荐 价格昂贵 门票 块 一级 索道 双程 块 二级 索道 双程 块 一个 人要 块钱 出 景区 再收 块钱 停车费 四个 门票 交通 花 多块 太贵 
1,佛教 地位 第一 寺 必须 参观 千年 古寺 
1,环境 不错 游览 了解 佛教 历史 文化 不错 
1,中国 三大 石窟 佛教 造像 艺术 最高 水平 
1,适合 带 孩子 游玩 
1,一定 来看 雪景 查看 天气 详情 看不到 云海 
1,老君山 景区 体贴 人性化 管理 景色 美 致敬 天寒地冻 清扫 积雪 冰层 清洁 组 
1,经济 方便 直接 刷 身份证 
1,超出 想象 漂亮 仙气 河南 山不多 尧山 嵩山 云台山 各有特色 十里 画廊 金顶 一大 特色 建议 做 索道 一天 足 玩完 
1,古代 石窟 新颖 玩法 洛阳龙门石窟 推出 夜游 龙门 一个 玩法 夜游 龙门 顾名思义 晚上 龙门石窟 建议 不用 晚上 选择 傍晚 来会 更好 看到 白天 龙门石窟 看到 晚上 龙门石窟 当夜幕 来临 先会 走 石窟 主 景区 近距离 观看 石窟 美 仔细 一下 真的 灯光 打成 之下 白天 石窟 一定 区别 近距离 观赏 完 石窟 之后 河 一岸 远观 石窟 这时候 拍出 照片 非常 角度 主 景区 游完 之后 走出 景区 之后 还会 夜游 集市 带动 夜游 经济 一个 非常 亮点 
1,整体 游玩 小时 先看 西山 石窟 东侧 游览 东山 石窟 香山寺 白园 总共 四个 景点 早点 来来 晚 超级 
1,一个 皓月当空 夜晚 一位 大汉 君主 梦到 远方 尊者 之后 佛法 便 传入 东土 一座 寺庙 白马寺 承载 太 红尘 往事 依旧 淡然 宁静 不得不 说 一个 奇迹 
0,白马寺 位于 河南省 洛阳市 老城 以东 公里 洛龙区 白马寺 镇内 创建 东汉 永平 十一年 公元 年 中国 第一 古刹 世界 著名 伽蓝 佛教 传入 中国 兴建 第一座 官办 寺院 中国 佛教 祖庭 释源 之称 距今已有 多年 历史 现存 遗址 古迹 元明清 时所留 寺 保存 大量 元代 夹 纻 干漆 造像 三世佛 二天 十八罗汉 弥足珍贵 年 白马寺 中华人民共和国国务院 公布 第一批 全国 重点 文物保护 单位 
1,讲解 专业 有趣 
0,人多 夏天 热 
1,体验 感 
1,值得 推荐 值得 推荐 值得 推荐 值得 推荐 值得 推荐 值得 推荐 值得 推荐 值得 推荐 值得 推荐 值得 推荐 值得 推荐 值得 推荐 
1,真心 不错 开车 直接 开车 进 景色 美 
1,很棒 讲解 服务 谢谢 讲解员 潘 老师 整个 讲解 非常 专业 沿途 提问 老师 耐心 回答 之前 知道 应该 选 两个 产品 主要 有没有 包含 白园 讲解 石窟 直接 唐诗 白居易 迷弟 迷妹 选 
0,车少 管理 到位 等车 时间 长 应该 游客 及时 调整 车辆 数量 下雪天 等车 一个 小时 见到 游览车 
1,景点 那天 刚好 下雨 烟雨 蒙蒙 白马寺 有着 朦胧 美 园子 石板 路上 看到 一条 蚯蚓 精 移动 路边 草地 里 
0,基础 建设 差 
1,比较 历史 底蕴 地方 内容 丰富 不同 时代 石刻 带 小朋友 参观 非常 不错 选择 历史 意义 地方 很大 走路 来回 大概 小时 白居易 宅子 参观 总体 感觉 不错 
1,白马寺 中国 最早 寺庙 里面 建筑 古老 值得一看 
1,山水 明朗 石窟 多几分 清秀 
1,蓝天白云 仙境 地方 很美有 机会 还会 
1,不错 小赵 导游 挺 上山 下山 准时 值得 推荐 
1,老君山 鸡冠 洞 旅游区 老君山 景区 鸡冠 洞 景区 组成 老君山 景区 位于 河南省 洛阳市 栾川县 七里坪 村组 面积 平方千米 鸡冠 洞 景区 位于 河南省 洛阳市 栾川县 双 塘村 观赏 面积 平方千米 
1,己经 关门 大门 栏杆 外 远远 一下 深深 围墙 外 石刻 吸引 石刻 很多 佛语 真的 有所 感 有所 悟心 不能 进 寺庙 参拜 感到遗憾 
1,历史 厚重 值得 仔细 来看 
1,一次 白马寺 感觉 风景 美 街道 漂亮 白马寺 五星 
0,比较 遗憾 最好 雾天 亮灯 
1,非常 值得 一去 石窟 
1,不错 一次 旅行 
1,清明 假期 最后 一天 赶上 下雨 十点 上山 庆幸 大概 十点 半雨 停 第一段 坐中灵 索道 上去 之前 携程 看过 攻略 第二段 峰林 索道 没 坐 步行 上去 看景 确实 从中 天门 上去 进入 老君山 核心 观 景区 景色 不错 刚 下过 雨 周围 全是 大雾 照片 拍 不清 下午 三点 半 到达 伏牛 极顶 幸运 一阵 大风 助 看到 经典 老君山 极顶 画面 忽然 拨云见日 出现 清晰 画面 非常 震撼 稍 遗憾 是因为 大雾 栈道 下面 风景 看不到 地方 真不输 五岳 三山 值得 留给 下次 
1,学生票 实惠 
1,西安 值得 一去 景点 一定 找 讲解员 不白 携程网 订 旅馆 不错 携程网 服务 点赞 
1,不错 不错 
1,香火 旺 来到 当地人 居多 
1,方便快捷 节假日 人太多 
1,景区 工作人员 服务 
1,景色 真的 非常 漂亮 山 真的 很大 
0,讲解 景点 比较 少 
1,老君山 景区 特别 空气清新 适合 玩 
1,老君山 心心念念 地方 终于 打卡 成功 
1,挺不错 景点 两天 没 玩过来 还会 
1,值得 推荐 景色 不错 
0,惊叹 古人 精湛 技艺 巧妙 构思 
1,白马寺 佛教 传入 中国 建立 第一座 官办 寺院 称为 释源 位于 洛阳市 洛龙区 白马 镇 洛阳 古城区 打车 过去 不到 方便 白马寺 分为 中国 本院 齐云 塔院 印度 佛殿 苑 泰国 佛殿 苑 缅甸 佛塔 苑 目前 唯一 拥有 中印 缅泰 四国 风格 佛殿 国际化 寺院 里边 狄仁杰 墓 景点 蛮 适合 拍照 地图 一路 走 下去 仿佛 探溯 历史 感觉 
1,挺不错 会 家人 一起 
1,随买 随用 方便 
1,值得 玩 抓山太累 建议 座揽 车上 
1,一年 四月 末 洛阳 洛阳 牡丹 初放 时节 春风 杨柳 万千 条下 洛阳 真是 漂亮 多情 牡丹 牡丹 到处 牡丹 成 花 中人 
1,值得 一游 关二爷 休息 地方 交通 方便 火车站 白马寺 直达 公交 
1,不错 地方 已经 第二次 下次 不错 地方 已经 第二次 下次 不错 地方 已经 第二次 下次 
1,说 老君山 外国人 开放 知道 真是假 风景 确实 奈斯 尤其 晴天 看到 云海 真的 震撼 设施 齐全 适合 全家 
1,老君山 下雪天 烟雨 蒙蒙 云雾 缭绕 美极了 
1,爬山 很累 风景 美 金顶 金光闪闪 十里 画廊 走 断腿 建议 索道 加 部分 步行 住 一晚 第二天 上去 日出 大气磅礴 一览 众山 
1,张导 非常 耐心 热情 讲解 尤为 仔细 生动有趣 讲解 能够 真切感 龙门 历史 底蕴 造像 神奇 工艺 强烈推荐 龙门石窟 请 张导 解说 
1,景色 感受 一生 云海 缘份 
1,索佳惠 导游 提前 沟通 集合 地方 时间 讲解 详细 到位 照片 看到 石窟 细节 历史 了解 龙门石窟 故事 可惜 玩得 比较 累 没 石窟 亮灯 
1,值得 安全 高大 索道 美丽 清新 景色 惊险刺激 玻璃 栈道 高 负氧离子 空气 云雾 缭绕 抛开 城市 喧嚣 老君山 感受 成仙 感觉 
1,风景 不错 天气情况 条件 阳光 金顶 非常 漂亮 
1,取票 没有 专用 通道 特别 不好 
1,伏牛 顶峰 拍 金顶 道观 群 全景 金殿 更是 内存 之地 留影 无数 
0,好玩 
1,超棒 体验 
0,景色 超级 美 爬山 很累 一级 二级 索道 坐 懒人 辛苦 超级 值得 山上 天气 变幻莫测 温度 变化 大要 带 衣服 
1,古迹 完好 气势恢宏 景色 美 趣味性 强 性价比 高 
1,中国 汉传 佛教 发源地 白马 驮经 史实 流传 寺庙 整个 游览 区域 走马观花 小时 游览 完 建议 释源 美术馆 看看 了解 了解 白马寺 由来 历史 国外 佛教文化 展览 区 走走 我国 佛教文化 地方 
1,还好 有点 晚 红叶 差不多 落完 山 好看 最佳 时间 十月份 
1,当天 下雨 温度 低 非常 冷进 大门 知道 索道 不开入 园区 时 没有 提醒 原本 应该 告知 门票 没有 索道 爬不动 玩 退 门票 爬山 吃不消 外加 寒冷 体验 感 差 
1,洛阳 拜访 朋友 听说 附近 白马寺 作用 千年 古刹 值得 一游 一座 饱经 风 岁月 时光 洗礼 地方 处处 透漏出 一种 历史 沉淀 感觉 
1,老君山 金顶 道观 群 位于 洛阳市 栾川县 国家级 景区 老君山 采用 明清 皇家 宫殿式 建筑风格 用地 公顷 平台 南北 长米 东西 宽米 建筑面积 万余平方米 包括 老君庙 亮宝台 玉皇顶 五母 金殿 道德 府 钟鼓楼 南天门 紫气 院会 仙桥 希廊 十多个 项目 历经 年 修建 完毕 年月日 景区 道德 府 前 举行 金顶 道观 群 落成典礼 标志 国内 一流 道观 建筑 屹立 伏牛山 之巅 喜迎 八方 宾客 
1,八月份 老君山 十里 画屏 美不胜收 
1,交通 非常 方便 附近 公交 枢纽 景点 方便 票价 性价比 本是 关公 一处 坟冢 奉 财神 整个 景区 感觉 变味 处处 祈福 
1,洛阳 牡丹区 真正 领略到 花 海人 如潮 开下 真花 牡丹 壮丽 花王 风 规模宏大 品种齐全 一定 春天 赏 牡丹 最佳 
1,值得 讲解 力 
1,总体 感觉 地方 偏 
1,觉得 白马寺 确实 值得 一去 里面 很漂亮 特别 异国 区 特别 
1,非常 不错 景色 云海 日出 美得 动人 
1,值得 一去 景区 
1,老君山 真的 美 值得 推荐 网上 预订 现场 刷卡 进入 方便 易行 
1,地方 说 非常 值得 龙门石窟 非常 震撼 毕竟 世界 造像 规模 最大 石刻 艺术 中间 主佛 卢舍那 大佛 武则天 容貌 仪态 雕刻 右侧 弟子 迦叶 左侧 弟子 阿难 普贤 菩萨 文殊 菩萨 英武 雄健 天王 咄咄逼人 力士 主佛 卢舍那 一起 构成 一组 极富 情态 质感 美术 群体 形象 
1,震撼 石窟 值得 一去 
1,高铁 站 过去 不远 规模 挺大 爬上爬下 有点累 佛像 超多 古代 人民 厉害 佛头 居然 现在 外国 博物馆 里 真是 无语 没有 晚上 太阳能 灯太累 直接 回去 
1,只管 一个 美丽 浪漫 地方 很漂亮 一生 必去 地方 登山 很累 
1,媳妇 孩子 白马寺 烧香 感悟 佛教 洗礼 寺庙 里 很多 烧香拜佛 没有 拍照片 拍 旁边 国外 佛教 建筑风格 照片 
1,东汉 时 佛教 传 中国 第一 寺 
1,订 交通 票 携程 订票 方便快捷 价格 优惠 月初 白云山 气温 低 山花 没有 开放 树木 刚 萌芽 牡丹 刚 发芽 瀑布 水 很小 休闲 区 森林 氧吧 娱乐 设施 没 开放 季节 玉皇顶 维修 建造 金顶 景区 修路 方便 想必 五六月 间 白云山 一定 会 美轮美奂 
0,一般般 
1,非常 值得 
1,广州 游客 喜欢 旅游 看见 老君山 下雪 赶过来 可惜 酒店 冬天 营业 不能 住 看不到 日出日落 冬天 没有 云海 有点 遗憾 景色 美 夏天 一定 喜欢 爬山 一次 满足 走 悬崖峭壁 胆子 会 害怕 危险 难 修建 工人 元 门票 值得 
1,老君山 风景 名胜区 真的 不错 尤其 十里 画屏 处处 风光 美景 上边 体力 爬 爬山 会 不错 住宿 方便 景区 里面 不错 还会 
0,瑰宝 祖宗 留下来 财富 
1,天气 没有 选 下雨 大风 云雾 缭绕 视线 太差 隔远 一点 看不到 建议 天气 不好 千万别 二个 索道 衔接 挺 不想 费劲 轻松 金顶 
1,打算 下雪天 老君山 机缘巧合 五个 月 临时 心心念念 老君山 下雨天 驱车 盘山路 来到 走 很多 冤枉路 开心 遇到 一个 小姐姐 临时 趟 嵩山 具体 省略 一万 字 下雪天 一次 
0,挺不错 历史 文化 气息 游客 人数 适中 
1,风景 不错 值得 推荐 
0,电瓶车 服务 价格 高能 走 建议 走 
1,月 重新 开放 游览 朝拜 
0,建议 排队 冲突 打架 
1,远眺 岁月 风景 葳蕤 春色 悄然 安放 心底 浅 喜 深爱 里 不失 四季 明朗 岁月不居 中 跟着 时光 向前 愿 山水 相逢 一天 不慌不忙 中有 美好 学会 自然 不声不响 改变 里 生命 沉淀 出 最好 样子 
1,值得 一去 雨 中 游玩 感觉 云雾 缭绕 九龙 瀑 一路 下行 谷底 坐 索道 回 山顶 玉皇顶 登山 沿途 赏 美景 
0,巡演 噪音 
1,景色 不错 有趣 好玩 性价比 高 总体 超赞 
1,小赵 导游 姐姐 细节 团游 划算 完全 不用 担心 走错 推荐 推荐 
1,特地 请 人工 讲解 了解 我国 佛教 起源 历史 佛教 传承 精神 洛阳 值得 游玩 了解 
0,态度 热情 
1,有个 长假 旅游 一下 风景 不错 
1,卢舍那 大佛 太 惊艳 
1,很棒 值得 一游 
1,西岸 石窟 较多且 完整 非常 壮观 赶上 牡丹 时节 特多 景区 单行 两岸 走 下来 很累 整体 感觉 非常 值得 唯一 需要 批评 景区 大概 游人 太 大幅 缩短 电瓶车 距离 车费 不变 票上 写 服务区 检票口 说 终点 游人 坐 完车 需 景区 检票口 走 服务区 停车场 本来 已经 很累 走 米 
1,早就 想 看看 
1,不错 历史 博大精深 
1,非常 棒 景区 管理 到位 想 景点 
0,人流量 太大要 提前 做好 攻略 选择 合适 时间 
1,景区 转着 玩 毕竟 天下第一 寺 
0,值得 游玩 
1,十月 三号 游玩 天公不作美 雨天 依旧 阻挡 不了 老君山 美 强烈推荐 值得 一去 真的 道家 仙骨 气质 天 不好 看到 云海 开心 小时候 看到 古人 画 仙气 飘飘 山水画 真实 再现 美 建议 坐 索道 直接 爬山 太累 
1,还行 还行 还行 
1,洛阳 栾川 知名 景区 老君山 吃 泡面 已经 网络 语言 
0,商业化 严重 应当 保护 文物 回归自然 
1,创建 东汉 永平 十一年 白马寺 佛教 传入 中国 兴建 第一座 寺院 中国 佛教 祖庭 释源 之称 大雄宝殿 保存 大量 元代 夹 纻 干漆 造像 三世佛 二天 十八罗汉 弥足珍贵 新建 国际 佛殿 苑区 感受 领略 印度 泰国 缅甸 佛教文化 
1,洛阳 边界 最南端 市区 约 二百 公里 美丽 旅游区 
1,老君山 风景 真的 非常 美丽 壮观 真 可谓 人间仙境 景区 空气 特别 奇峰 林立 
0,票价 贵 景区 蛮大 老妈 信佛 从头 拜到 足足 将近 小时 本来 想 找 老爸 年轻 时来 看到 痒痒 树 可惜 没有 经寺 志愿者 指点 找到 没 反应 
1,携程 订票 优惠 不少 现在 老君山 岁 以下 免票 带 相关 证件 用得着 取票 直接 开车 云景 索道 售票处 停车场 云景 索道 往返 元人 这段 非常 必要 做 第二段 峰林 索道 没 做 孩子 想 体验 爬山 乐趣 点多到 景区 下午 点多到 山下 一天 下来 真累 游览 鸡冠 洞 游览 前 看看 游客 攻略 帮助 真是 不小 
1,景色 确实 凉快 玻璃 栈道 九龙 天桥 算是 一个 亮点 森林 氧吧 适合 带 孩子 玩 秋千 跷跷板 小溪 树林 悠闲 放松 
1,很大 元 门票 很值 没太有 古寺 清幽 拜谒 历史 
1,第一座 官办 寺院 翻译 第一步 经书 白马 经书 到达 寺院 
1,说真的 真实 用户 体验 多翻 一下 差评 保证 坑花 几百 金顶 挤 阴天 直接 崩溃 爬山 路上 没什么 景色 巨累 性价比 差 
1,景色 景色 很美 仙 感觉 仙宫 
1,导游 讲解 非常 详细 学识渊博 服务态度 感觉 非常 棒 
1,白马寺 行程 接待 高导 一路 解说 详细 不错 
1,非常 好离 市区 不远 价值 意义 一趟 游玩 请 人工 讲解 元 个人 非常 震撼 壮观 感受 历史 人文 变迁 机会 
1,白云山 位于 洛阳 嵩县 平顶山 鲁山县 洛阳 栾川县 交界 地带 目前 未通 高速 到达 时间 较长 相比 鲁山 方向 栾川 嵩县 方向 交通 更 便利 白云山 海拔 约 米 山顶 温度 山下 低 需要 注意 白云山 种植 大量 日本 落叶松 高山 氧吧 之称 呼吸道 疾病 非常适合 疗养 城市 经常 咳凑 鼻炎 毛病 基本 会 痊愈 景区 主要 分三大 景点 建议 分 两天 游玩 九龙 瀑布 氧吧 安排 一天 爬山 黄山 玉皇顶 景区 山顶 相连 安排 一天 缆车 滑道 爬山 整体 不太累 
1,非常 
1,风景 美 有山有水 司机 老板 热情 
1,景点 亮灯 不发 通告 吹冷风 白等个 小时 部分 维修 
